,Ligand Name,Energy,LogP,MolWt,Complexity,Center of mass
0,output413_ligand369_2023-11-21-14:35,-10.578,6.464600000000009,443.32218606,1.2749189927145184,[32.43858348 45.44542865 27.89059798]
1,output413_ligand422_2023-11-21-14:35,-10.191,1.3872000000000024,603.4359699240001,1.0179992791484065,[35.44770967 46.4085053  27.35491535]
2,output44_ligand217_2023-11-21-14:35,-10.119,1.0990000000000038,591.435969924,1.1522649016693522,[34.40206921 45.98633045 27.70563463]
3,output44_ligand421_2023-11-21-14:35,-9.883,0.058200000000007135,603.453100356,1.1506034255908726,[34.07121165 46.38276474 27.76697591]
4,output52_ligand375_2023-11-21-14:35,-9.872,4.548900000000003,548.418922892,1.0919277645571062,[28.55371621 46.66988528 33.04687761]
5,output44_ligand289_2023-11-21-14:35,-9.845,2.799800000000001,460.37772677600003,1.0982620110221137,[35.7336478  45.24969536 26.55454266]
6,output413_ligand217_2023-11-21-14:35,-9.841,1.0990000000000038,591.435969924,1.1522649016693522,[34.96555519 46.28777954 27.05260688]
7,output44_ligand451_2023-11-21-14:35,-9.657,3.489000000000001,404.35151202799995,1.3151849977729102,[33.06690516 44.95315708 28.43181673]
8,output44_ligand375_2023-11-21-14:35,-9.652,4.548900000000003,548.418922892,1.0919277645571062,[31.6026413  45.6075426  29.30703114]
9,output44_ligand59_2023-11-21-14:35,-9.619,6.187900000000007,458.3872288399999,1.0625667917727581,[33.6172703  44.45092109 27.87532921]
10,output52_ligand289_2023-11-21-14:35,-9.616,2.799800000000001,460.37772677600003,1.0982620110221137,[25.82460781 45.73194814 32.59635798]
11,output52_ligand646_2023-11-21-14:35,-9.613,-0.735199999999997,570.3403977999999,1.3479449148546834,[24.77599861 45.54081145 32.06693908]
12,output44_ligand422_2023-11-21-14:35,-9.606,1.3872000000000024,603.4359699240001,1.0179992791484065,[34.52491094 45.76925336 27.02518851]
13,output413_ligand379_2023-11-21-14:35,-9.556,3.6597000000000044,601.3760720999999,1.0473359660956938,[33.91268513 45.72627536 27.65623033]
14,output44_ligand206_2023-11-21-14:35,-9.518,1.4166000000000019,496.35594577599994,1.2480948937819019,[33.63277392 45.10118378 28.10065365]
15,output52_ligand369_2023-11-21-14:35,-9.502,6.464600000000009,443.32218606,1.2749189927145184,[26.29093519 45.22561285 32.03427938]
16,output44_ligand312_2023-11-21-14:35,-9.5,0.0,0.0,0.0,"[0, 0, 0]"
17,output44_ligand159_2023-11-21-14:35,-9.482,1.2132000000000045,568.419985512,1.2521767916834972,[30.44871453 45.49069255 29.551396  ]
18,output26_ligand289_2023-11-21-14:35,-9.477,2.799800000000001,460.37772677600003,1.0982620110221137,[30.24776089 28.3440936  29.97030121]
19,output413_ligand309_2023-11-21-14:35,-9.464,4.327000000000003,535.4349073039999,1.1273629529018818,[28.62379031 44.06343809 30.19657624]
20,output44_ligand65_2023-11-21-14:35,-9.441,3.655800000000003,433.24328410800007,1.2394193488668348,[35.6311432  45.23369995 28.20558915]
21,output44_ligand432_2023-11-21-14:35,-9.439,0.9782999999999997,454.229071436,1.3200299092762184,[33.84498488 45.83256345 29.50203609]
22,output52_ligand832_2023-11-21-14:35,-9.423,1.6453999999999989,305.246712612,1.3962870795938875,[26.38505153 43.58551494 31.29007473]
23,output44_ligand872_2023-11-21-14:35,-9.422,2.795900000000001,406.3195432039999,1.1847282389762082,[33.45686609 45.1838748  28.61977943]
24,output44_ligand180_2023-11-21-14:35,-9.418,3.345300000000002,398.30322444399997,1.6230804296417718,[33.78707848 44.05039162 28.04098375]
25,output52_ligand422_2023-11-21-14:35,-9.417,1.3872000000000024,603.4359699240001,1.0179992791484065,[24.71107094 45.12651951 29.62438156]
26,output44_ligand824_2023-11-21-14:35,-9.411,1.0102000000000042,492.415174904,1.000781624054973,[29.99904484 44.29172621 29.5344959 ]
27,output52_ligand669_2023-11-21-14:35,-9.401,5.877600000000007,445.39197987200004,1.4591286411314852,[25.8384586  44.22208216 31.72230027]
28,output44_ligand935_2023-11-21-14:35,-9.401,1.2829000000000006,336.288911772,1.2105216314799545,[34.11780421 44.21840112 28.26779818]
29,output52_ligand74_2023-11-21-14:35,-9.4,1.8473000000000006,419.32602555200003,1.1920305566638842,[24.8154638  44.33964865 30.80517925]
30,output52_ligand15_2023-11-21-14:35,-9.397,0.0,0.0,0.0,"[0, 0, 0]"
31,output52_ligand126_2023-11-21-14:35,-9.394,3.3249000000000013,394.319543204,1.423408789374031,[24.79191897 43.52277289 32.28596117]
32,output52_ligand277_2023-11-21-14:35,-9.322,6.980900000000009,428.41304966399997,1.2525490447172136,[24.49073291 43.99550565 32.18983238]
33,output26_ligand51_2023-11-21-14:35,-9.306,3.5448000000000013,390.249412956,1.311941239761813,[31.32409477 30.36078274 31.71723762]
34,output52_ligand309_2023-11-21-14:35,-9.305,4.327000000000003,535.4349073039999,1.1273629529018818,[29.81359414 45.47683232 29.65557224]
35,output52_ligand455_2023-11-21-14:35,-9.304,2.239699999999999,396.27882126400004,1.3985064132948244,[25.49479083 44.06277584 32.22332167]
36,output44_ligand288_2023-11-21-14:35,-9.303,2.9679,378.335861964,1.438904167813666,[32.95157534 44.74043483 28.23026186]
37,output44_ligand369_2023-11-21-14:35,-9.297,6.464600000000009,443.32218606,1.2749189927145184,[33.0413355  45.94027414 27.56535422]
38,output44_ligand91_2023-11-21-14:35,-9.292,0.4518000000000011,383.278406664,1.286883075376975,[36.20254383 45.31120393 27.82960644]
39,output44_ligand361_2023-11-21-14:35,-9.273,4.868100000000005,455.387563188,1.1309184317204766,[34.49988015 45.79414638 27.49959864]
40,output26_ligand15_2023-11-21-14:35,-9.236,0.0,0.0,0.0,"[0, 0, 0]"
41,output52_ligand234_2023-11-21-14:35,-9.232,2.437800000000001,433.24980896799997,1.375199045707881,[24.76127376 44.54590186 31.52425689]
42,output44_ligand483_2023-11-21-14:35,-9.196,0.6425999999999994,426.27888398799996,1.4168468840658468,[35.32296314 45.67382953 28.27087068]
43,output26_ligand656_2023-11-21-14:35,-9.182,4.000700000000003,377.340612996,1.453998781109932,[29.82357624 29.36268525 30.99083679]
44,output52_ligand141_2023-11-21-14:35,-9.179,2.5324999999999998,520.3182228759999,1.4499423099305337,[27.86623312 45.46380126 32.32268932]
45,output26_ligand422_2023-11-21-14:35,-9.176,1.3872000000000024,603.4359699240001,1.0179992791484065,[32.09815639 30.05416353 28.81543349]
46,output52_ligand273_2023-11-21-14:35,-9.175,3.0244000000000018,386.27154745599995,1.5559879565777686,[25.80325653 44.08725973 31.67095954]
47,output12_ligand368_2023-11-21-14:35,-9.175,5.1627000000000045,546.4196718399999,1.3525955956269964,[28.94719499 46.22904875 31.39983508]
48,output44_ligand832_2023-11-21-14:35,-9.156,1.6453999999999989,305.246712612,1.3962870795938875,[32.78083004 45.08600355 28.87117611]
49,output44_ligand379_2023-11-21-14:35,-9.155,3.6597000000000044,601.3760720999999,1.0473359660956938,[34.87093993 45.92685227 28.0691515 ]
50,output44_ligand299_2023-11-21-14:35,-9.153,4.381000000000003,366.324628584,1.3220301243594603,[33.56404324 44.24146401 27.50336265]
51,output44_ligand222_2023-11-21-14:35,-9.144,1.6666000000000027,476.38387477599997,1.1815970969468077,[32.99387588 45.84766966 28.2575321 ]
52,output52_ligand701_2023-11-21-14:35,-9.14,3.9969000000000032,306.255880328,1.6638743491673023,[26.44316707 43.68911986 31.34445   ]
53,output44_ligand535_2023-11-21-14:35,-9.133,3.851100000000004,324.26644501199996,1.5139711556041273,[34.03528651 44.26912609 28.15730893]
54,output413_ligand65_2023-11-21-14:35,-9.116,3.655800000000003,433.24328410800007,1.2394193488668348,[35.72952457 46.35973096 28.74992285]
55,output52_ligand159_2023-11-21-14:35,-9.116,1.2132000000000045,568.419985512,1.2521767916834972,[30.48619414 46.45564188 30.99012452]
56,output52_ligand349_2023-11-21-14:35,-9.1,1.8088999999999995,322.309647216,1.9960278247001706,[25.59281852 43.01630529 31.18118278]
57,output26_ligand114_2023-11-21-14:35,-9.095,0.0,0.0,0.0,"[0, 0, 0]"
58,output26_ligand369_2023-11-21-14:35,-9.091,6.464600000000009,443.32218606,1.2749189927145184,[28.51436427 46.4756045  30.94942596]
59,output413_ligand52_2023-11-21-14:35,-9.09,2.801,336.277678392,1.3546707023172966,[33.03329463 44.25059172 28.28536189]
60,output26_ligand865_2023-11-21-14:35,-9.087,1.7385999999999995,366.288243076,1.5055908317828186,[29.78823074 29.77868299 31.25440448]
61,output44_ligand309_2023-11-21-14:35,-9.084,4.327000000000003,535.4349073039999,1.1273629529018818,[29.14268619 44.37625758 29.95672748]
62,output44_ligand905_2023-11-21-14:35,-9.079,2.390800000000001,336.2776783919999,1.3628324766566922,[33.61217553 44.33021803 28.32932788]
63,output12_ligand159_2023-11-21-14:35,-9.077,1.2132000000000045,568.419985512,1.2521767916834972,[42.48814448 29.23582731 46.84382009]
64,output26_ligand488_2023-11-21-14:35,-9.071,4.645500000000004,551.4185885439999,1.3973735071549709,[30.32954975 45.64052273 30.28822445]
65,output44_ligand277_2023-11-21-14:35,-9.062,6.980900000000009,428.41304966399997,1.2525490447172136,[34.38672173 44.29070009 26.88130949]
66,output44_ligand198_2023-11-21-14:35,-9.057,1.1344000000000007,397.274070232,1.4367063657235977,[37.64884521 45.71430856 27.1012075 ]
67,output52_ligand288_2023-11-21-14:35,-9.054,2.9679,378.335861964,1.438904167813666,[28.45962417 44.18544383 30.07056656]
68,output52_ligand915_2023-11-21-14:35,-9.047,3.733400000000003,233.21434986399998,1.5217899735619282,[27.32854504 42.79096397 30.82067023]
69,output52_ligand693_2023-11-21-14:35,-9.045,3.6221000000000023,378.324628584,1.5364774779083863,[28.20822401 44.32648192 30.54342771]
70,output12_ligand646_2023-11-21-14:35,-9.04,-0.735199999999997,570.3403977999999,1.3479449148546834,[40.25040619 25.97585595 46.69848699]
71,output52_ligand59_2023-11-21-14:35,-9.028,6.187900000000007,458.3872288399999,1.0625667917727581,[24.70308416 44.17109639 31.64592281]
72,output12_ligand422_2023-11-21-14:35,-9.026,1.3872000000000024,603.4359699240001,1.0179992791484065,[38.38477933 31.41487158 24.95869945]
73,output44_ligand477_2023-11-21-14:35,-9.025,2.6346,469.28619447599993,1.3160822922308901,[34.14489358 45.65717933 28.44912781]
74,output52_ligand368_2023-11-21-14:35,-9.024,5.1627000000000045,546.4196718399999,1.3525955956269964,[25.43273501 44.76677654 31.69853072]
75,output44_ligand329_2023-11-21-14:35,-9.022,1.7983999999999996,398.27154745599995,1.2506778581716231,[33.40438923 45.6839787  28.68361585]
76,output52_ligand160_2023-11-21-14:35,-9.016,3.516000000000002,363.324962932,1.2933186038049975,[25.17339214 43.35943486 31.05375781]
77,output413_ligand59_2023-11-21-14:35,-9.014,6.187900000000007,458.3872288399999,1.0625667917727581,[34.02906815 45.22052889 27.37920045]
78,output52_ligand379_2023-11-21-14:35,-9.013,3.6597000000000044,601.3760720999999,1.0473359660956938,[27.34188293 46.21509715 32.62588804]
79,output52_ligand397_2023-11-21-14:35,-9.012,1.6226999999999994,372.270068148,1.3660905196104038,[25.82550828 44.42289607 32.83906137]
80,output52_ligand909_2023-11-21-14:35,-9.005,1.8632999999999995,328.23620750399994,1.5343903649282462,[26.08028964 44.07679638 31.99087254]
81,output44_ligand52_2023-11-21-14:35,-8.989,2.801,336.277678392,1.3546707023172966,[32.7473502  44.23054631 28.65061413]
82,output52_ligand104_2023-11-21-14:35,-8.987,3.475200000000002,495.40360717600004,1.2825439648856705,[29.41791605 44.99341091 30.68820768]
83,output52_ligand48_2023-11-21-14:35,-8.978,3.528400000000002,533.349857352,1.4436658413291221,[28.14376358 45.42062428 31.2464228 ]
84,output44_ligand405_2023-11-21-14:35,-8.972,5.425800000000007,376.34536402799995,1.1375499541399487,[29.08837073 43.69975103 29.29617624]
85,output44_ligand496_2023-11-21-14:35,-8.969,4.571700000000003,540.339707268,1.175664594046529,[33.86191266 45.0002703  25.59160798]
86,output44_ligand357_2023-11-21-14:35,-8.966,2.3972000000000007,452.30503601199996,1.3273370650450476,[37.42330547 45.8682289  26.76295456]
87,output44_ligand191_2023-11-21-14:35,-8.955,3.470500000000003,409.31920885599993,1.4431163837234589,[33.39785043 44.77354374 28.36023722]
88,output413_ligand367_2023-11-21-14:35,-8.952,3.871100000000002,462.258599824,1.188790390996128,[34.55570958 45.58001779 28.44397307]
89,output52_ligand329_2023-11-21-14:35,-8.948,1.7983999999999996,398.27154745599995,1.2506778581716231,[25.42323431 44.99619384 32.56086961]
90,output44_ligand400_2023-11-21-14:35,-8.946,2.9601000000000024,538.4345729559999,1.3966868624894895,[34.51241737 44.56848615 26.77397573]
91,output413_ligand421_2023-11-21-14:35,-8.945,0.058200000000007135,603.453100356,1.1506034255908726,[35.24696761 47.10469492 26.83469503]
92,output44_ligand193_2023-11-21-14:35,-8.938,3.0804000000000027,395.30355879199993,1.4520391340835659,[33.12278767 44.69632739 28.48350858]
93,output44_ligand964_2023-11-21-14:35,-8.934,3.4744000000000033,366.27700969599994,1.674141956126637,[34.56920486 45.31818488 27.27486871]
94,output44_ligand163_2023-11-21-14:35,-8.934,0.869499999999999,371.258420168,1.4448226204981793,[35.48377038 45.05968914 28.11442115]
95,output44_ligand194_2023-11-21-14:35,-8.933,2.6903000000000024,381.28790872799993,1.4211094486706706,[33.40364365 44.69254236 28.3722406 ]
96,output52_ligand227_2023-11-21-14:35,-8.919,2.489799999999999,309.27801274,1.3636827899410442,[26.11736202 42.8168295  30.98256266]
97,output26_ligand832_2023-11-21-14:35,-8.917,1.6453999999999989,305.246712612,1.3962870795938875,[30.12753606 29.71194781 31.67443836]
98,output52_ligand456_2023-11-21-14:35,-8.916,2.7716000000000003,436.330107888,1.192685885971218,[26.73406419 44.72126747 32.38846074]
99,output44_ligand908_2023-11-21-14:35,-8.916,3.2964000000000024,309.26677936,1.5737548572132343,[32.68810741 43.92909898 28.18672226]
100,output52_ligand68_2023-11-21-14:35,-8.913,0.0,0.0,0.0,"[0, 0, 0]"
101,output12_ligand419_2023-11-21-14:35,-8.91,-5.2013999999999845,894.4460446400003,1.2071590425151568,[48.57801896 30.51201986 46.63726324]
102,output52_ligand195_2023-11-21-14:35,-8.909,2.4568000000000003,281.235479232,1.5146075262666765,[26.47550337 42.41600074 31.16199584]
103,output44_ligand909_2023-11-21-14:35,-8.907,1.8632999999999995,328.23620750399994,1.5343903649282462,[33.67691366 44.24803797 28.92985426]
104,output417_ligand289_2023-11-21-14:35,-8.905,2.799800000000001,460.37772677600003,1.0982620110221137,[37.42041226 29.82026136 27.20393752]
105,output52_ligand868_2023-11-21-14:35,-8.899,3.6068000000000024,280.240230264,1.7898849610771532,[27.2983592  43.23450862 30.71223132]
106,output52_ligand244_2023-11-21-14:35,-8.898,3.2558000000000025,431.398796568,0.9982531697556425,[32.15324422 45.48541268 29.15477509]
107,output417_ligand646_2023-11-21-14:35,-8.892,-0.735199999999997,570.3403977999999,1.3479449148546834,[36.90025809 33.73075451 26.1218374 ]
108,output417_ligand379_2023-11-21-14:35,-8.876,3.6597000000000044,601.3760720999999,1.0473359660956938,[34.59661186 32.24070186 28.33464046]
109,output26_ligand175_2023-11-21-14:35,-8.873,1.528500000000001,428.28211214,1.2734194243145012,[29.51347815 31.63338659 32.1350553 ]
110,output44_ligand72_2023-11-21-14:35,-8.865,0.5139000000000022,440.336255888,1.4247193449396112,[34.86135238 45.55678841 27.67691637]
111,output26_ligand432_2023-11-21-14:35,-8.865,0.9782999999999997,454.229071436,1.3200299092762184,[31.4234371  31.00282586 32.14805677]
112,output26_ligand375_2023-11-21-14:35,-8.865,4.548900000000003,548.418922892,1.0919277645571062,[29.47095839 46.15757717 30.86790686]
113,output417_ligand451_2023-11-21-14:35,-8.859,3.489000000000001,404.35151202799995,1.3151849977729102,[40.2460777  32.04059292 26.18790945]
114,output52_ligand660_2023-11-21-14:35,-8.857,0.6123000000000016,426.3206058239999,1.4155788254946777,[28.27297844 45.9410672  32.51946614]
115,output44_ligand20_2023-11-21-14:35,-8.853,-0.40779999999999766,353.27907536000004,1.3600436096101447,[35.23214551 45.20793184 28.12120923]
116,output52_ligand276_2023-11-21-14:35,-8.852,1.4623000000000006,366.31150394009,1.4496679836596345,[24.69137235 42.83847084 30.66695565]
117,output52_ligand504_2023-11-21-14:35,-8.85,0.0,0.0,0.0,"[0, 0, 0]"
118,output44_ligand308_2023-11-21-14:35,-8.841,0.0,0.0,0.0,"[0, 0, 0]"
119,output26_ligand504_2023-11-21-14:35,-8.838,0.0,0.0,0.0,"[0, 0, 0]"
120,output44_ligand141_2023-11-21-14:35,-8.838,2.5324999999999998,520.3182228759999,1.4499423099305337,[35.88056415 45.74299178 27.8644563 ]
121,output52_ligand479_2023-11-21-14:35,-8.837,3.788300000000002,467.30692992,1.3410655802011477,[26.46882117 45.03309065 31.95369729]
122,output417_ligand422_2023-11-21-14:35,-8.826,1.3872000000000024,603.4359699240001,1.0179992791484065,[38.32479256 30.96644891 26.67544656]
123,output417_ligand369_2023-11-21-14:35,-8.818,6.464600000000009,443.32218606,1.2749189927145184,[29.20096023 46.50478249 29.65808552]
124,output44_ligand978_2023-11-21-14:35,-8.817,3.8336000000000023,265.240564612,1.5461209913114602,[32.67195727 43.1467254  27.79431943]
125,output52_ligand274_2023-11-21-14:35,-8.816,1.219799999999999,411.30970679199993,1.5823598549995082,[25.74133772 44.92813225 32.57082353]
126,output44_ligand51_2023-11-21-14:35,-8.809,3.5448000000000013,390.249412956,1.311941239761813,[37.11097498 46.28093127 28.11481011]
127,output26_ligand45_2023-11-21-14:35,-8.808,2.7043999999999997,340.252606516,1.3459285957175169,[31.42131463 44.13731369 29.86923716]
128,output44_ligand234_2023-11-21-14:35,-8.802,2.437800000000001,433.24980896799997,1.375199045707881,[35.08263543 45.7771449  28.46164563]
129,output12_ligand375_2023-11-21-14:35,-8.8,4.548900000000003,548.418922892,1.0919277645571062,[38.22472683 31.2205897  24.95787126]
130,output413_ligand872_2023-11-21-14:35,-8.791,2.795900000000001,406.3195432039999,1.1847282389762082,[35.36826277 45.56825679 28.44571609]
131,output44_ligand211_2023-11-21-14:35,-8.79,2.7669000000000006,335.304896184,1.2762349292627713,[33.18987085 43.94676711 27.90520117]
132,output44_ligand459_2023-11-21-14:35,-8.782,1.6537999999999986,424.299619432,1.4168468840658468,[34.8478744  45.28543284 27.70590026]
133,output26_ligand357_2023-11-21-14:35,-8.782,2.3972000000000007,452.30503601199996,1.3273370650450476,[29.47513042 30.55944657 31.13685456]
134,output44_ligand74_2023-11-21-14:35,-8.779,1.8473000000000006,419.32602555200003,1.1920305566638842,[34.88035686 45.04313802 27.29370218]
135,output52_ligand45_2023-11-21-14:35,-8.773,2.7043999999999997,340.252606516,1.3459285957175169,[26.50667923 44.01063462 31.43096333]
136,output44_ligand57_2023-11-21-14:35,-8.769,1.9408999999999994,307.262362676,1.3154707748167596,[33.88452688 43.96104501 27.94379108]
137,output52_ligand865_2023-11-21-14:35,-8.761,1.7385999999999995,366.288243076,1.5055908317828186,[26.856129   44.47009719 31.80715504]
138,output52_ligand185_2023-11-21-14:35,-8.76,1.8272000000000006,408.346426648,1.3295830680606455,[26.63175901 44.7440421  31.42611984]
139,output44_ligand368_2023-11-21-14:35,-8.757,5.1627000000000045,546.4196718399999,1.3525955956269964,[42.87309341 33.49783352 26.58074003]
140,output52_ligand348_2023-11-21-14:35,-8.755,1.7569000000000017,340.300225404,2.000530511958445,[25.37008031 43.52329583 31.45421086]
141,output44_ligand455_2023-11-21-14:35,-8.751,2.239699999999999,396.27882126400004,1.3985064132948244,[38.66934114 45.72919375 26.47532018]
142,output44_ligand467_2023-11-21-14:35,-8.747,2.0605000000000007,530.33895832,1.4851815403721311,[33.557782   45.49971311 29.3360919 ]
143,output417_ligand361_2023-11-21-14:35,-8.742,4.868100000000005,455.387563188,1.1309184317204766,[27.31070724 29.02939052 35.74942487]
144,output413_ligand406_2023-11-21-14:35,-8.74,2.0109999999999997,498.299317588,1.3604455745895812,[35.47146747 46.33220203 28.63835622]
145,output413_ligand91_2023-11-21-14:35,-8.739,0.4518000000000011,383.278406664,1.286883075376975,[31.79009026 44.29077242 29.35801125]
146,output52_ligand47_2023-11-21-14:35,-8.73,3.2824000000000018,519.3342072879999,1.4250320581098546,[28.14816735 45.64486363 30.98290988]
147,output52_ligand187_2023-11-21-14:35,-8.728,3.3803000000000027,392.30326533199997,1.0564673540908318,[33.41717051 46.53675711 29.41677795]
148,output12_ligand428_2023-11-21-14:35,-8.728,-0.143199999999998,401.25258583999994,1.4623750859329745,[43.19243287 27.68677544 46.29240355]
149,output44_ligand135_2023-11-21-14:35,-8.725,3.0954000000000015,429.24836948800004,1.343582057408985,[34.72230259 45.56903519 27.9675188 ]
150,output52_ligand282_2023-11-21-14:35,-8.717,3.3331000000000017,452.3083103800899,1.1452534534335295,[27.19765358 45.37300242 32.50420898]
151,output52_ligand163_2023-11-21-14:35,-8.712,0.869499999999999,371.258420168,1.4448226204981793,[25.62482747 43.77481592 31.21740531]
152,output44_ligand660_2023-11-21-14:35,-8.712,0.6123000000000016,426.3206058239999,1.4155788254946777,[34.5714939  46.05090387 28.27895128]
153,output44_ligand11_2023-11-21-14:35,-8.71,0.9813000000000001,368.267507632,1.4788397668554722,[35.22163578 45.40053677 28.2332397 ]
154,output52_ligand65_2023-11-21-14:35,-8.706,3.655800000000003,433.24328410800007,1.2394193488668348,[26.70516505 44.62493693 31.06331354]
155,output52_ligand841_2023-11-21-14:35,-8.706,4.896900000000005,544.47162716,1.1003928337814246,[28.25033004 46.09435625 31.74042363]
156,output44_ligand428_2023-11-21-14:35,-8.705,-0.143199999999998,401.25258583999994,1.4623750859329745,[33.99678907 45.64730218 29.17583612]
157,output26_ligand905_2023-11-21-14:35,-8.704,2.390800000000001,336.2776783919999,1.3628324766566922,[29.74641299 29.29068862 31.00016121]
158,output44_ligand646_2023-11-21-14:35,-8.702,-0.735199999999997,570.3403977999999,1.3479449148546834,[34.60768888 43.27373643 50.61930721]
159,output44_ligand624_2023-11-21-14:35,-8.7,2.8664000000000014,323.273676308,1.5375649306886061,[34.89279335 44.98653159 27.52225309]
160,output52_ligand70_2023-11-21-14:35,-8.692,0.0,0.0,0.0,"[0, 0, 0]"
161,output26_ligand127_2023-11-21-14:35,-8.683,0.0,0.0,0.0,"[0, 0, 0]"
162,output413_ligand234_2023-11-21-14:35,-8.681,2.437800000000001,433.24980896799997,1.375199045707881,[34.23176727 46.3413897  28.17742636]
163,output44_ligand301_2023-11-21-14:35,-8.68,1.1207000000000036,457.32641947600007,1.0936771763351445,[33.69949793 45.13742127 28.87191742]
164,output44_ligand479_2023-11-21-14:35,-8.68,3.788300000000002,467.30692992,1.3410655802011477,[33.00478014 45.7689271  28.40008199]
165,output52_ligand51_2023-11-21-14:35,-8.678,3.5448000000000013,390.249412956,1.311941239761813,[32.39208475 46.69993125 29.80582673]
166,output413_ligand244_2023-11-21-14:35,-8.676,3.2558000000000025,431.398796568,0.9982531697556425,[35.43568366 45.4785379  27.33932994]
167,output52_ligand978_2023-11-21-14:35,-8.675,3.8336000000000023,265.240564612,1.5461209913114602,[26.30384439 42.32080117 30.62103388]
168,output44_ligand327_2023-11-21-14:35,-8.672,0.5291000000000005,411.326837224,1.4828443108080367,[34.52539178 44.73914884 27.99263103]
169,output52_ligand887_2023-11-21-14:35,-8.669,4.260600000000004,266.2245802,1.4658376531485038,[26.42120822 42.48284983 31.10407158]
170,output52_ligand235_2023-11-21-14:35,-8.663,0.0,0.0,0.0,"[0, 0, 0]"
171,output52_ligand535_2023-11-21-14:35,-8.659,3.851100000000004,324.26644501199996,1.5139711556041273,[25.87189268 42.1637571  31.34102246]
172,output12_ligand420_2023-11-21-14:35,-8.658,-5.2013999999999845,894.4460446400003,1.2071590425151568,[48.5030759  30.55836971 46.46565575]
173,output44_ligand292_2023-11-21-14:35,-8.655,3.257600000000001,377.340612996,1.2682554651296043,[33.71302999 44.19059934 27.49047081]
174,output44_ligand112_2023-11-21-14:35,-8.647,3.178000000000001,398.314457824,1.5794745819065208,[31.72723038 44.95421407 28.98331102]
175,output413_ligand617_2023-11-21-14:35,-8.643,2.904500000000001,349.309312868,1.3823276042360386,[32.58378424 44.20480773 28.0270645 ]
176,output12_ligand872_2023-11-21-14:35,-8.634,2.795900000000001,406.3195432039999,1.1847282389762082,[41.51626545 28.19431789 44.90810508]
177,output44_ligand175_2023-11-21-14:35,-8.634,1.528500000000001,428.28211214,1.2734194243145012,[33.89256711 45.88539587 27.87827524]
178,output44_ligand743_2023-11-21-14:35,-8.633,-0.7811999999999917,469.32641947599996,1.1212403393916266,[34.26735226 45.57734839 28.55955475]
179,output52_ligand118_2023-11-21-14:35,-8.628,0.0,0.0,0.0,"[0, 0, 0]"
180,output26_ligand234_2023-11-21-14:35,-8.626,2.437800000000001,433.24980896799997,1.375199045707881,[30.35412107 46.03693535 31.05958792]
181,output44_ligand841_2023-11-21-14:35,-8.625,4.896900000000005,544.47162716,1.1003928337814246,[36.04658274 45.95472622 26.7207541 ]
182,output52_ligand715_2023-11-21-14:35,-8.625,3.323500000000001,320.30602463608994,1.3495280078407403,[26.01279242 43.04832181 30.63436028]
183,output44_ligand196_2023-11-21-14:35,-8.624,2.264199999999999,320.293997152,1.3381923361157946,[33.18113797 43.81507407 27.98753268]
184,output413_ligand74_2023-11-21-14:35,-8.616,1.8473000000000006,419.32602555200003,1.1920305566638842,[32.280984   46.54582293 29.92910247]
185,output52_ligand211_2023-11-21-14:35,-8.614,2.7669000000000006,335.304896184,1.2762349292627713,[26.76443298 43.67464132 31.55434984]
186,output44_ligand45_2023-11-21-14:35,-8.613,2.7043999999999997,340.252606516,1.3459285957175169,[37.53369672 45.56451544 27.51114104]
187,output26_ligand277_2023-11-21-14:35,-8.612,6.980900000000009,428.41304966399997,1.2525490447172136,[27.91294575 45.41982623 31.26345242]
188,output44_ligand41_2023-11-21-14:35,-8.611,3.5501000000000027,365.292994108,1.4248399061641357,[33.52939307 44.64660242 27.58611755]
189,output26_ligand126_2023-11-21-14:35,-8.611,3.3249000000000013,394.319543204,1.423408789374031,[28.87101346 30.00808476 30.9885156 ]
190,output413_ligand405_2023-11-21-14:35,-8.608,5.425800000000007,376.34536402799995,1.1375499541399487,[35.44816524 45.11912225 27.68825719]
191,output52_ligand451_2023-11-21-14:35,-8.602,3.489000000000001,404.35151202799995,1.3151849977729102,[25.23286976 45.39281736 33.00007371]
192,output52_ligand72_2023-11-21-14:35,-8.6,0.5139000000000022,440.336255888,1.4247193449396112,[28.19775713 45.17740406 31.3499338 ]
193,output52_ligand872_2023-11-21-14:35,-8.595,2.795900000000001,406.3195432039999,1.1847282389762082,[23.9255755  45.05992747 33.4604085 ]
194,output52_ligand193_2023-11-21-14:35,-8.595,3.0804000000000027,395.30355879199993,1.4520391340835659,[27.46981623 44.23242826 31.39276843]
195,output44_ligand244_2023-11-21-14:35,-8.592,3.2558000000000025,431.398796568,0.9982531697556425,[36.28195623 44.94214648 26.62732426]
196,output12_ligand52_2023-11-21-14:35,-8.591,2.801,336.277678392,1.3546707023172966,[42.16296002 26.54728347 46.05530837]
197,output52_ligand13_2023-11-21-14:35,-8.59,1.2916999999999994,339.240958536,1.6734167362426957,[26.68807024 43.69871531 31.48809035]
198,output52_ligand357_2023-11-21-14:35,-8.589,2.3972000000000007,452.30503601199996,1.3273370650450476,[25.1102145  45.33216278 32.0755192 ]
199,output44_ligand223_2023-11-21-14:35,-8.588,2.5665000000000013,410.362076712,1.2637056879231454,[35.78049657 44.16655104 26.11194711]
200,output12_ligand660_2023-11-21-14:35,-8.588,0.6123000000000016,426.3206058239999,1.4155788254946777,[41.55151232 26.5918256  47.38228376]
