,Ligand Name,Energy,LogP,MolWt,Complexity,Center of mass
0,output52_ligand419_2023-11-22-15:52,-10.7210474,-5.2013999999999845,894.4460446400003,1.2071590425151568,[31.83609141 48.20319051 30.11541056]
1,output413_ligand369_2023-11-22-15:52,-10.5724316,6.464600000000009,443.32218606,1.2749189927145184,[32.45335344 45.466273   27.86242229]
2,output413_ligand422_2023-11-22-15:52,-10.4140177,1.3872000000000024,603.4359699240001,1.0179992791484065,[35.39086772 46.42381759 27.32160469]
3,output44_ligand421_2023-11-22-15:52,-10.2689772,0.058200000000007135,603.453100356,1.1506034255908726,[34.15016223 46.31790059 27.66744228]
4,output44_ligand217_2023-11-22-15:52,-10.2582359,1.0990000000000038,591.435969924,1.1522649016693522,[34.35768193 45.73515205 27.56357107]
5,output52_ligand420_2023-11-22-15:52,-10.2376575,-5.2013999999999845,894.4460446400003,1.2071590425151568,[31.97993782 48.31594283 30.12922856]
6,output26_ligand420_2023-11-22-15:52,-10.2104845,-5.2013999999999845,894.4460446400003,1.2071590425151568,[32.95467937 48.09207224 28.38965097]
7,output52_ligand379_2023-11-22-15:52,-10.1091642,3.6597000000000044,601.3760720999999,1.0473359660956938,[31.41129584 46.5712727  30.62033548]
8,output413_ligand217_2023-11-22-15:52,-10.0402784,1.0990000000000038,591.435969924,1.1522649016693522,[34.9609248  46.29650748 27.01787712]
9,output413_ligand646_2023-11-22-15:52,-9.9943943,-0.735199999999997,570.3403977999999,1.3479449148546834,[30.57523789 45.96938051 29.34367998]
10,output44_ligand420_2023-11-22-15:52,-9.98222351,-5.2013999999999845,894.4460446400003,1.2071590425151568,[34.1478257  47.71172187 28.29430571]
11,output44_ligand364_2023-11-22-15:52,-9.97706795,-7.249399999999985,658.268414632,1.4425338577402265,[37.99073213 48.27249551 27.35321609]
12,output44_ligand25_2023-11-22-15:52,-9.90625572,0.302400000000002,381.31037548800003,1.2791910861356637,[35.21871746 44.69129469 28.23458868]
13,output44_ligand289_2023-11-22-15:52,-9.8963213,2.799800000000001,460.37772677600003,1.0982620110221137,[35.87849793 45.3326934  26.48602684]
14,output44_ligand451_2023-11-22-15:52,-9.89025402,3.489000000000001,404.35151202799995,1.3151849977729102,[32.92106884 45.0224839  28.41802279]
15,output44_ligand422_2023-11-22-15:52,-9.83171844,1.3872000000000024,603.4359699240001,1.0179992791484065,[34.58954803 45.81256015 26.96698746]
16,output413_ligand379_2023-11-22-15:52,-9.73816681,3.6597000000000044,601.3760720999999,1.0473359660956938,[33.68983335 45.71034638 27.75048372]
17,output44_ligand432_2023-11-22-15:52,-9.73402405,0.9782999999999997,454.229071436,1.3200299092762184,[33.64189937 46.19171024 30.00480237]
18,output44_ligand206_2023-11-22-15:52,-9.72954941,1.4166000000000019,496.35594577599994,1.2480948937819019,[33.68818155 45.17872453 28.1659686 ]
19,output44_ligand65_2023-11-22-15:52,-9.70046806,3.655800000000003,433.24328410800007,1.2394193488668348,[35.67185108 45.2046084  28.08991466]
20,output44_ligand872_2023-11-22-15:52,-9.66201496,2.795900000000001,406.3195432039999,1.1847282389762082,[33.31255652 45.23414636 28.70861515]
21,output44_ligand159_2023-11-22-15:52,-9.62880135,1.2132000000000045,568.419985512,1.2521767916834972,[31.69978018 46.52615695 30.47566747]
22,output44_ligand375_2023-11-22-15:52,-9.60351086,4.548900000000003,548.418922892,1.0919277645571062,[31.42028494 45.6921915  29.28892554]
23,output413_ligand289_2023-11-22-15:52,-9.60119152,2.799800000000001,460.37772677600003,1.0982620110221137,[34.86298507 45.77360006 28.23345237]
24,output413_ligand421_2023-11-22-15:52,-9.51996136,0.058200000000007135,603.453100356,1.1506034255908726,[35.25009864 46.92712411 26.74350731]
25,output44_ligand361_2023-11-22-15:52,-9.50006199,4.868100000000005,455.387563188,1.1309184317204766,[34.47855556 45.82082195 27.42828048]
26,output44_ligand535_2023-11-22-15:52,-9.47045231,3.851100000000004,324.26644501199996,1.5139711556041273,[33.99024712 44.25794996 28.18164531]
27,output26_ligand159_2023-11-22-15:52,-9.4685545,1.2132000000000045,568.419985512,1.2521767916834972,[34.9445087  45.66261636 26.18574348]
28,output44_ligand59_2023-11-22-15:52,-9.44855404,6.187900000000007,458.3872288399999,1.0625667917727581,[33.38877632 44.39500969 28.10270126]
29,output44_ligand222_2023-11-22-15:52,-9.41687012,1.6666000000000027,476.38387477599997,1.1815970969468077,[33.9829311  46.0203595  28.54154929]
30,output44_ligand496_2023-11-22-15:52,-9.3929491,4.571700000000003,540.339707268,1.175664594046529,[33.32798807 45.02942936 26.23373785]
31,output44_ligand964_2023-11-22-15:52,-9.38373184,3.4744000000000033,366.27700969599994,1.674141956126637,[34.5837594  45.28625297 27.27248865]
32,output44_ligand180_2023-11-22-15:52,-9.37851429,3.345300000000002,398.30322444399997,1.6230804296417718,[33.79754705 44.07231398 28.00268488]
33,output44_ligand935_2023-11-22-15:52,-9.3739357,1.2829000000000006,336.288911772,1.2105216314799545,[34.21182138 44.26906956 28.25668251]
34,output44_ligand379_2023-11-22-15:52,-9.36655521,3.6597000000000044,601.3760720999999,1.0473359660956938,[34.7829149  45.94020362 28.1723708 ]
35,output44_ligand824_2023-11-22-15:52,-9.36024761,1.0102000000000042,492.415174904,1.000781624054973,[35.36553317 44.64144121 27.09372706]
36,output44_ligand369_2023-11-22-15:52,-9.35951328,6.464600000000009,443.32218606,1.2749189927145184,[33.51431153 45.82710274 27.5541226 ]
37,output413_ligand65_2023-11-22-15:52,-9.33082771,3.655800000000003,433.24328410800007,1.2394193488668348,[35.8403263  46.43048647 28.66378409]
38,output44_ligand428_2023-11-22-15:52,-9.31071472,-0.143199999999998,401.25258583999994,1.4623750859329745,[34.27487849 45.71648409 29.23431982]
39,output44_ligand905_2023-11-22-15:52,-9.30141544,2.390800000000001,336.2776783919999,1.3628324766566922,[33.61009645 44.28011488 28.31367326]
40,output44_ligand288_2023-11-22-15:52,-9.28746414,2.9679,378.335861964,1.438904167813666,[33.08611803 44.72866625 28.12411406]
41,output44_ligand234_2023-11-22-15:52,-9.2717762,2.437800000000001,433.24980896799997,1.375199045707881,[34.75550289 45.9374639  28.65353119]
42,output52_ligand387_2023-11-22-15:52,-9.26723957,-14.86740000000004,1780.798976743999,0.9752791577534247,[32.36601066 47.86322376 27.15435983]
43,output52_ligand375_2023-11-22-15:52,-9.26538086,4.548900000000003,548.418922892,1.0919277645571062,[32.49267357 46.9336203  28.43399583]
44,output44_ligand646_2023-11-22-15:52,-9.2541914,-0.735199999999997,570.3403977999999,1.3479449148546834,[32.65956815 46.07911908 27.68038112]
45,output52_ligand277_2023-11-22-15:52,-9.24624062,6.980900000000009,428.41304966399997,1.2525490447172136,[32.14858161 45.31585405 28.62958274]
46,output44_ligand483_2023-11-22-15:52,-9.21978283,0.6425999999999994,426.27888398799996,1.4168468840658468,[35.26352391 45.7264018  28.27351015]
47,output44_ligand418_2023-11-22-15:52,-9.21354103,-1.5326999999999944,545.3199967039998,1.4771286335225455,[36.49064196 47.16515926 27.82205098]
48,output52_ligand244_2023-11-22-15:52,-9.20122623,3.2558000000000025,431.398796568,0.9982531697556425,[32.27324338 45.45418584 29.25154522]
49,output44_ligand15_2023-11-22-15:52,-9.19954586,0.0,0.0,0.0,"[0, 0, 0]"
50,output44_ligand419_2023-11-22-15:52,-9.19653702,-5.2013999999999845,894.4460446400003,1.2071590425151568,[34.80422084 47.70683162 27.08046002]
51,output413_ligand420_2023-11-22-15:52,-9.19436932,-5.2013999999999845,894.4460446400003,1.2071590425151568,[34.86083352 48.27847001 27.81593117]
52,output44_ligand309_2023-11-22-15:52,-9.18490696,4.327000000000003,535.4349073039999,1.1273629529018818,[37.0273521  44.42507131 25.45730265]
53,output44_ligand193_2023-11-22-15:52,-9.18221474,3.0804000000000027,395.30355879199993,1.4520391340835659,[33.27318097 44.77945897 28.39444947]
54,output44_ligand191_2023-11-22-15:52,-9.1807642,3.470500000000003,409.31920885599993,1.4431163837234589,[33.35308234 44.72411449 28.34568159]
55,output44_ligand299_2023-11-22-15:52,-9.17901802,4.381000000000003,366.324628584,1.3220301243594603,[33.6900392  44.31497191 27.41378347]
56,output413_ligand451_2023-11-22-15:52,-9.17123508,3.489000000000001,404.35151202799995,1.3151849977729102,[33.1767028  45.21544327 28.75696003]
57,output413_ligand52_2023-11-22-15:52,-9.16094398,2.801,336.277678392,1.3546707023172966,[33.00367768 44.221724   28.30820304]
58,output413_ligand234_2023-11-22-15:52,-9.15656471,2.437800000000001,433.24980896799997,1.375199045707881,[34.46721128 46.24351267 27.85224703]
59,output44_ligand194_2023-11-22-15:52,-9.14318562,2.6903000000000024,381.28790872799993,1.4211094486706706,[33.5641074  44.7215855  28.27983537]
60,output44_ligand832_2023-11-22-15:52,-9.14241886,1.6453999999999989,305.246712612,1.3962870795938875,[32.80792248 45.09231017 28.79045046]
61,output44_ligand909_2023-11-22-15:52,-9.1387043,1.8632999999999995,328.23620750399994,1.5343903649282462,[33.71027221 44.18535024 28.81952028]
62,output44_ligand91_2023-11-22-15:52,-9.13714504,0.4518000000000011,383.278406664,1.286883075376975,[36.27447846 45.34674286 27.81330811]
63,output413_ligand419_2023-11-22-15:52,-9.13449669,-5.2013999999999845,894.4460446400003,1.2071590425151568,[34.64531308 48.45450392 27.81717477]
64,output413_ligand367_2023-11-22-15:52,-9.1310606,3.871100000000002,462.258599824,1.188790390996128,[34.54150562 45.58404704 28.46529226]
65,output44_ligand188_2023-11-22-15:52,-9.12472439,2.1366000000000014,494.3290623319999,0.9334695715838983,[35.59532173 45.85709823 27.91825305]
66,output417_ligand422_2023-11-22-15:52,-9.11226368,1.3872000000000024,603.4359699240001,1.0179992791484065,[31.89289039 48.32046822 28.26963687]
67,output44_ligand908_2023-11-22-15:52,-9.10216427,3.2964000000000024,309.26677936,1.5737548572132343,[32.70179064 43.95893247 28.12761419]
68,output52_ligand289_2023-11-22-15:52,-9.09838486,2.799800000000001,460.37772677600003,1.0982620110221137,[32.51739837 46.90866797 29.06810081]
69,output12_ligand368_2023-11-22-15:52,-9.09602737,5.1627000000000045,546.4196718399999,1.3525955956269964,[28.9555422  46.21411448 31.31842482]
70,output413_ligand59_2023-11-22-15:52,-9.09599972,6.187900000000007,458.3872288399999,1.0625667917727581,[34.91365269 45.50235693 27.13608243]
71,output413_ligand364_2023-11-22-15:52,-9.0867281,-7.249399999999985,658.268414632,1.4425338577402265,[30.36322953 47.39211029 30.86588824]
72,output52_ligand915_2023-11-22-15:52,-9.07905293,3.733400000000003,233.21434986399998,1.5217899735619282,[27.36381129 42.81234468 30.82694715]
73,output417_ligand420_2023-11-22-15:52,-9.06809235,-5.2013999999999845,894.4460446400003,1.2071590425151568,[33.79455329 48.57062841 25.71356648]
74,output52_ligand59_2023-11-22-15:52,-9.06714153,6.187900000000007,458.3872288399999,1.0625667917727581,[32.44526111 45.97681924 28.85419038]
75,output44_ligand198_2023-11-22-15:52,-9.06708241,1.1344000000000007,397.274070232,1.4367063657235977,[37.69521922 45.73481351 27.12123869]
76,output44_ligand256_2023-11-22-15:52,-9.06503391,3.470500000000003,409.31920885599993,1.432701332680321,[33.3975152  44.69294442 28.20285367]
77,output26_ligand234_2023-11-22-15:52,-9.06263351,2.437800000000001,433.24980896799997,1.375199045707881,[30.55319924 47.04811163 32.01414042]
78,output44_ligand329_2023-11-22-15:52,-9.05120277,1.7983999999999996,398.27154745599995,1.2506778581716231,[33.50108047 45.67775758 28.6112098 ]
79,output44_ligand119_2023-11-22-15:52,-9.04664516,-0.031299999999997,443.29301117200004,1.214232909786343,[35.34259421 45.57646015 27.94652264]
80,output413_ligand872_2023-11-22-15:52,-9.04623318,2.795900000000001,406.3195432039999,1.1847282389762082,[35.19472775 45.50815758 28.48461643]
81,output26_ligand369_2023-11-22-15:52,-9.03594303,6.464600000000009,443.32218606,1.2749189927145184,[28.52943116 46.47420034 30.85807803]
82,output44_ligand477_2023-11-22-15:52,-9.02865696,2.6346,469.28619447599993,1.3160822922308901,[34.13801299 45.67803257 28.40490018]
83,output44_ligand357_2023-11-22-15:52,-9.02403736,2.3972000000000007,452.30503601199996,1.3273370650450476,[37.48997141 45.8663202  26.7549299 ]
84,output44_ligand141_2023-11-22-15:52,-9.01331043,2.5324999999999998,520.3182228759999,1.4499423099305337,[35.78188354 45.7822908  27.88337146]
85,output44_ligand277_2023-11-22-15:52,-9.00825024,6.980900000000009,428.41304966399997,1.2525490447172136,[34.28682081 44.32737466 26.82852291]
86,output52_ligand187_2023-11-22-15:52,-8.99675941,3.3803000000000027,392.30326533199997,1.0564673540908318,[33.35053612 46.53258897 29.49283579]
87,output417_ligand419_2023-11-22-15:52,-8.99038601,-5.2013999999999845,894.4460446400003,1.2071590425151568,[33.69106861 48.72815118 25.8670297 ]
88,output413_ligand210_2023-11-22-15:52,-8.98233032,2.845600000000002,432.382812156,1.100617393240147,[35.35236516 45.54602889 27.19518852]
89,output44_ligand52_2023-11-22-15:52,-8.98080158,2.801,336.277678392,1.3546707023172966,[32.79003799 44.22827951 28.59589538]
90,output26_ligand379_2023-11-22-15:52,-8.98063278,3.6597000000000044,601.3760720999999,1.0473359660956938,[30.69538199 47.58622921 32.08170422]
91,output26_ligand368_2023-11-22-15:52,-8.973876,5.1627000000000045,546.4196718399999,1.3525955956269964,[30.83455744 46.93487694 29.467716  ]
92,output44_ligand11_2023-11-22-15:52,-8.96856499,0.9813000000000001,368.267507632,1.4788397668554722,[35.37854434 45.32671981 28.14749745]
93,output413_ligand159_2023-11-22-15:52,-8.96248436,1.2132000000000045,568.419985512,1.2521767916834972,[31.76905976 45.01245155 26.90296345]
94,output44_ligand312_2023-11-22-15:52,-8.94419956,0.0,0.0,0.0,"[0, 0, 0]"
95,output44_ligand387_2023-11-22-15:52,-8.92262936,-14.86740000000004,1780.798976743999,0.9752791577534247,[34.01643681 49.45097035 28.22945792]
96,output52_ligand160_2023-11-22-15:52,-8.91913509,3.516000000000002,363.324962932,1.2933186038049975,[27.40517147 44.79575885 32.23464713]
97,output44_ligand666_2023-11-22-15:52,-8.91767025,3.6251000000000033,495.33823004799996,1.0450736809906005,[34.1891653  44.94954628 27.6857866 ]
98,output413_ligand387_2023-11-22-15:52,-8.91506672,-14.86740000000004,1780.798976743999,0.9752791577534247,[32.86091252 48.96175942 29.19894541]
99,output26_ligand45_2023-11-22-15:52,-8.90467072,2.7043999999999997,340.252606516,1.3459285957175169,[31.45195622 44.11957446 29.80685658]
100,output26_ligand419_2023-11-22-15:52,-8.90386009,-5.2013999999999845,894.4460446400003,1.2071590425151568,[33.13970351 48.29553071 27.37041708]
101,output44_ligand112_2023-11-22-15:52,-8.90322304,3.178000000000001,398.314457824,1.5794745819065208,[31.50419563 44.93589168 28.93875338]
102,output44_ligand72_2023-11-22-15:52,-8.9002161,0.5139000000000022,440.336255888,1.4247193449396112,[34.81103132 45.59933275 27.69760961]
103,output44_ligand862_2023-11-22-15:52,-8.89709949,2.7944000000000027,382.2719243159999,1.4063660222676464,[34.03904738 45.13732325 28.39444461]
104,output44_ligand163_2023-11-22-15:52,-8.89437866,0.869499999999999,371.258420168,1.4448226204981793,[35.09655526 45.22628728 28.25669874]
105,output44_ligand211_2023-11-22-15:52,-8.88572884,2.7669000000000006,335.304896184,1.2762349292627713,[33.27147818 44.2396178  27.96643493]
106,output52_ligand159_2023-11-22-15:52,-8.88400459,1.2132000000000045,568.419985512,1.2521767916834972,[32.6596049  46.79350504 29.40730926]
107,output44_ligand20_2023-11-22-15:52,-8.87460518,-0.40779999999999766,353.27907536000004,1.3600436096101447,[35.16991816 45.09820638 28.17185789]
108,output413_ligand51_2023-11-22-15:52,-8.86971474,3.5448000000000013,390.249412956,1.311941239761813,[36.4425316  46.25075477 28.47983565]
109,output44_ligand467_2023-11-22-15:52,-8.86653328,2.0605000000000007,530.33895832,1.4851815403721311,[33.65188267 45.56505429 29.30458218]
110,output44_ligand465_2023-11-22-15:52,-8.85956192,2.9878,496.33347901599996,1.2834968120287844,[33.58252782 45.62943245 28.79121011]
111,output417_ligand369_2023-11-22-15:52,-8.85222244,6.464600000000009,443.32218606,1.2749189927145184,[29.24612724 46.46720599 29.76247263]
112,output44_ligand308_2023-11-22-15:52,-8.84570026,0.0,0.0,0.0,"[0, 0, 0]"
113,output44_ligand22_2023-11-22-15:52,-8.84566689,-0.1617999999999976,367.29472542400003,1.3708308350609708,[34.34973118 45.00824905 28.55096413]
114,output44_ligand187_2023-11-22-15:52,-8.83899879,3.3803000000000027,392.30326533199997,1.0564673540908318,[36.00740255 46.1912244  27.57606281]
115,output44_ligand13_2023-11-22-15:52,-8.83893204,1.2916999999999994,339.240958536,1.6734167362426957,[33.73699566 45.90024093 28.75462531]
116,output52_ligand421_2023-11-22-15:52,-8.83862972,0.058200000000007135,603.453100356,1.1506034255908726,[32.23332172 47.73362489 29.60411543]
117,output413_ligand277_2023-11-22-15:52,-8.83636379,6.980900000000009,428.41304966399997,1.2525490447172136,[32.27018863 43.95149395 27.28775412]
118,output44_ligand978_2023-11-22-15:52,-8.83552456,3.8336000000000023,265.240564612,1.5461209913114602,[32.69083043 43.12816819 27.73305988]
119,output413_ligand309_2023-11-22-15:52,-8.83433056,4.327000000000003,535.4349073039999,1.1273629529018818,[36.01403142 46.03037683 27.46926404]
120,output44_ligand841_2023-11-22-15:52,-8.83372307,4.896900000000005,544.47162716,1.1003928337814246,[36.06186853 45.99199715 26.72112689]
121,output44_ligand298_2023-11-22-15:52,-8.83234119,0.0,0.0,0.0,"[0, 0, 0]"
122,output52_ligand234_2023-11-22-15:52,-8.82721138,2.437800000000001,433.24980896799997,1.375199045707881,[30.65862466 46.13584332 30.73559736]
123,output44_ligand743_2023-11-22-15:52,-8.822258,-0.7811999999999917,469.32641947599996,1.1212403393916266,[34.35246483 45.60181941 28.47062649]
124,output52_ligand841_2023-11-22-15:52,-8.82198143,4.896900000000005,544.47162716,1.1003928337814246,[28.27386658 46.059102   31.60569036]
125,output44_ligand21_2023-11-22-15:52,-8.80968094,-1.0454999999999972,325.24777523200004,1.4761703946869076,[34.05084961 45.08379503 28.64894636]
126,output44_ligand459_2023-11-22-15:52,-8.80960941,1.6537999999999986,424.299619432,1.4168468840658468,[34.74761688 45.33931966 27.73430355]
127,output26_ligand375_2023-11-22-15:52,-8.79983616,4.548900000000003,548.418922892,1.0919277645571062,[30.1495485  46.48287557 30.59848331]
128,output52_ligand872_2023-11-22-15:52,-8.79678822,2.795900000000001,406.3195432039999,1.1847282389762082,[29.95615758 45.50827546 30.48068945]
129,output52_ligand400_2023-11-22-15:52,-8.7929306,2.9601000000000024,538.4345729559999,1.3966868624894895,[30.34873454 46.41911892 30.86735199]
130,output44_ligand210_2023-11-22-15:52,-8.78615856,2.845600000000002,432.382812156,1.100617393240147,[34.35694773 44.7842212  27.44832035]
131,output413_ligand435_2023-11-22-15:52,-8.77555275,3.192700000000001,506.33020520400004,1.282207661480354,[34.23368502 46.05786767 28.8242832 ]
132,output44_ligand301_2023-11-22-15:52,-8.76256466,1.1207000000000036,457.32641947600007,1.0936771763351445,[33.83396562 45.08385449 28.72398042]
133,output44_ligand185_2023-11-22-15:52,-8.76229763,1.8272000000000006,408.346426648,1.3295830680606455,[31.90662283 45.17213798 28.27733141]
134,output44_ligand195_2023-11-22-15:52,-8.75863647,2.4568000000000003,281.235479232,1.5146075262666765,[32.57778487 43.68892627 28.00346422]
135,output26_ligand576_2023-11-22-15:52,-8.75447273,-8.484599999999999,647.2636635999999,1.405181441831244,[39.73982859 47.10235707 24.74573239]
136,output413_ligand222_2023-11-22-15:52,-8.75283337,1.6666000000000027,476.38387477599997,1.1815970969468077,[32.94336234 46.20789596 28.79971447]
137,output52_ligand329_2023-11-22-15:52,-8.74965858,1.7983999999999996,398.27154745599995,1.2506778581716231,[32.63111556 46.83589017 29.87162691]
138,output12_ligand964_2023-11-22-15:52,-8.74543667,3.4744000000000033,366.27700969599994,1.674141956126637,[29.85622539 44.77817183 30.13456877]
139,output413_ligand406_2023-11-22-15:52,-8.73528862,2.0109999999999997,498.299317588,1.3604455745895812,[35.48188806 46.33961175 28.59276676]
140,output44_ligand292_2023-11-22-15:52,-8.73512459,3.257600000000001,377.340612996,1.2682554651296043,[33.71858087 44.27219979 27.39681967]
141,output52_ligand367_2023-11-22-15:52,-8.73452187,3.871100000000002,462.258599824,1.188790390996128,[31.51518295 46.1979504  30.35281766]
142,output44_ligand150_2023-11-22-15:52,-8.73178005,2.895900000000002,569.3862428599999,1.1969797211292128,[33.61715363 45.99950279 29.00007746]
143,output52_ligand422_2023-11-22-15:52,-8.72867393,1.3872000000000024,603.4359699240001,1.0179992791484065,[32.56865639 47.41119005 29.60750641]
144,output44_ligand460_2023-11-22-15:52,-8.72794437,0.20860000000000078,444.289448672,1.621052383620582,[35.72032912 45.71299094 28.06875248]
145,output44_ligand126_2023-11-22-15:52,-8.72624302,3.3249000000000013,394.319543204,1.423408789374031,[33.78904813 43.81717403 26.49507583]
146,output413_ligand964_2023-11-22-15:52,-8.72531796,3.4744000000000033,366.27700969599994,1.674141956126637,[30.66300131 44.44688101 28.96473856]
147,output44_ligand186_2023-11-22-15:52,-8.71936607,3.3803000000000036,392.30326533199997,1.0481170506377449,[35.92860901 46.26448398 27.6193535 ]
148,output44_ligand175_2023-11-22-15:52,-8.71848679,1.528500000000001,428.28211214,1.2734194243145012,[33.742206   45.82782966 27.95094265]
149,output44_ligand327_2023-11-22-15:52,-8.71743393,0.5291000000000005,411.326837224,1.4828443108080367,[34.53925149 44.73845007 27.9854055 ]
150,output44_ligand74_2023-11-22-15:52,-8.70853329,1.8473000000000006,419.32602555200003,1.1920305566638842,[34.97569285 45.10536177 27.23186273]
151,output52_ligand51_2023-11-22-15:52,-8.70699406,3.5448000000000013,390.249412956,1.311941239761813,[32.41988283 46.77941141 29.74096684]
152,output12_ligand364_2023-11-22-15:52,-8.70696831,-7.249399999999985,658.268414632,1.4425338577402265,[30.77764446 49.18011177 32.23959584]
153,output44_ligand661_2023-11-22-15:52,-8.70315742,0.08600000000000008,327.252191916,1.7659155867645808,[32.95107942 44.79861929 28.60601693]
154,output44_ligand455_2023-11-22-15:52,-8.70090675,2.239699999999999,396.27882126400004,1.3985064132948244,[38.58067153 45.72478383 26.47599979]
155,output413_ligand244_2023-11-22-15:52,-8.69566631,3.2558000000000025,431.398796568,0.9982531697556425,[35.49797577 45.48635986 27.3074808 ]
156,output44_ligand624_2023-11-22-15:52,-8.6911974,2.8664000000000014,323.273676308,1.5375649306886061,[34.9608187  45.15426512 27.55883101]
157,output44_ligand405_2023-11-22-15:52,-8.69045734,5.425800000000007,376.34536402799995,1.1375499541399487,[30.07050941 44.34962715 29.40981497]
158,output44_ligand51_2023-11-22-15:52,-8.68640804,3.5448000000000013,390.249412956,1.311941239761813,[34.79494122 45.57232908 28.29696562]
159,output44_ligand192_2023-11-22-15:52,-8.68255424,-0.35850000000000076,438.1858288079999,1.537449438652607,[35.08252215 46.05088742 29.29931673]
160,output52_ligand369_2023-11-22-15:52,-8.67887115,6.464600000000009,443.32218606,1.2749189927145184,[29.56726058 46.718574   31.40377875]
161,output44_ligand435_2023-11-22-15:52,-8.67711544,3.192700000000001,506.33020520400004,1.282207661480354,[32.52281463 45.58472795 29.20222254]
162,output44_ligand744_2023-11-22-15:52,-8.67678642,5.874500000000008,521.4444093679999,1.2007337476995983,[33.6152499  45.35506938 27.45724159]
163,output44_ligand660_2023-11-22-15:52,-8.67677021,0.6123000000000016,426.3206058239999,1.4155788254946777,[34.69650581 45.99494671 28.22942454]
164,output44_ligand57_2023-11-22-15:52,-8.67496681,1.9408999999999994,307.262362676,1.3154707748167596,[33.75713656 43.95287574 27.98559812]
165,output44_ligand458_2023-11-22-15:52,-8.67115879,1.7287999999999992,326.25694294799996,1.4858045524228476,[33.68916514 44.10299762 28.0936894 ]
166,output413_ligand240_2023-11-22-15:52,-8.66717911,0.43910000000000166,386.27807231599996,1.4970646211284169,[33.70760081 44.72295592 28.38108088]
167,output44_ligand795_2023-11-22-15:52,-8.66687012,6.39550000000001,460.3916455239999,1.5518843667368922,[37.92070508 45.48561    24.70743393]
168,output52_ligand54_2023-11-22-15:52,-8.66540432,3.2041000000000013,365.292994108,1.4284534413637433,[28.33953387 44.68037484 31.34321608]
169,output44_ligand196_2023-11-22-15:52,-8.64813423,2.264199999999999,320.293997152,1.3381923361157946,[33.36402581 43.80233459 27.89462644]
170,output52_ligand364_2023-11-22-15:52,-8.6449976,-7.249399999999985,658.268414632,1.4425338577402265,[30.05541968 48.13638157 31.19841231]
171,output413_ligand61_2023-11-22-15:52,-8.64481163,3.3027000000000006,495.34946342800004,1.1425015295099963,[35.0973423  46.05457706 27.85800624]
172,output44_ligand576_2023-11-22-15:52,-8.64136982,-8.484599999999999,647.2636635999999,1.405181441831244,[37.80994971 48.01223619 27.65811147]
173,output44_ligand715_2023-11-22-15:52,-8.63769436,3.323500000000001,320.30602463608994,1.3495280078407403,[32.64083446 43.46811483 27.58099926]
174,output413_ligand905_2023-11-22-15:52,-8.63386345,2.390800000000001,336.2776783919999,1.3628324766566922,[33.96952276 44.95776205 28.71930842]
175,output44_ligand223_2023-11-22-15:52,-8.63145256,2.5665000000000013,410.362076712,1.2637056879231454,[35.79640077 44.09507797 26.31578849]
176,output44_ligand240_2023-11-22-15:52,-8.62897015,0.43910000000000166,386.27807231599996,1.4970646211284169,[33.71124791 45.38794234 28.36501328]
177,output44_ligand391_2023-11-22-15:52,-8.62792015,2.341300000000003,566.33493556,1.4230233445862583,[33.50204395 46.68050972 29.0454017 ]
178,output44_ligand823_2023-11-22-15:52,-8.62468624,7.101800000000009,347.35520044,1.4216863798516965,[32.84397147 43.36776141 27.51653605]
179,output413_ligand356_2023-11-22-15:52,-8.61864471,1.0015999999999992,440.34215294,1.5952893429324981,[31.98148233 44.49888453 28.96800695]
180,output44_ligand454_2023-11-22-15:52,-8.61680412,1.3520000000000008,365.304227488,1.4922561545656006,[32.46473288 44.61974978 28.7595351 ]
181,output413_ligand405_2023-11-22-15:52,-8.61473274,5.425800000000007,376.34536402799995,1.1375499541399487,[35.54145661 45.09138121 27.65142332]
182,output52_ligand361_2023-11-22-15:52,-8.61430073,4.868100000000005,455.387563188,1.1309184317204766,[32.85550354 47.01138847 28.50367108]
183,output413_ligand817_2023-11-22-15:52,-8.61113834,-2.168399999999994,435.215154776,1.2976541795084824,[36.18975969 46.96264424 28.87181712]
184,output413_ligand617_2023-11-22-15:52,-8.6094389,2.904500000000001,349.309312868,1.3823276042360386,[32.63767989 44.13330756 27.92181249]
185,output44_ligand368_2023-11-22-15:52,-8.60708904,5.1627000000000045,546.4196718399999,1.3525955956269964,[34.1018188  45.84079927 26.22815732]
186,output44_ligand701_2023-11-22-15:52,-8.60463524,3.9969000000000032,306.255880328,1.6638743491673023,[36.77239037 44.54062459 26.37646682]
187,output26_ligand841_2023-11-22-15:52,-8.60346127,4.896900000000005,544.47162716,1.1003928337814246,[30.63579978 46.28171494 30.14867078]
188,output44_ligand45_2023-11-22-15:52,-8.6024828,2.7043999999999997,340.252606516,1.3459285957175169,[37.52166056 45.63951277 27.52493569]
189,output52_ligand368_2023-11-22-15:52,-8.59955025,5.1627000000000045,546.4196718399999,1.3525955956269964,[30.71946105 47.61724438 30.07152954]
190,output413_ligand832_2023-11-22-15:52,-8.59682751,1.6453999999999989,305.246712612,1.3962870795938875,[33.43618214 44.85529152 29.26206366]
191,output44_ligand158_2023-11-22-15:52,-8.58632946,1.5102000000000009,294.278347088,1.5822477740154977,[32.69163191 43.68508499 28.19316008]
192,output44_ligand135_2023-11-22-15:52,-8.57300663,3.0954000000000015,429.24836948800004,1.343582057408985,[31.67031197 45.60619461 29.69579734]
